date_key,year,month,day,day_of_week,is_weekend,is_american_holiday,american_holiday_name,is_canadian_holiday,canadian_holiday_name
e1723d4f-75a9-4c38-bb4a-ac31fee37120,2015,4,3,Friday,False,False,,True,Good Friday
0d79adcd-4e85-4443-95cf-701fd299ac47,2015,3,28,Saturday,True,False,,False,
915a5bb9-d66d-4e4c-8112-e9c2106ef64b,2015,1,10,Saturday,True,False,,False,
53bc1582-cc65-4320-b0ab-02953cccdc98,2015,3,31,Tuesday,False,False,,False,
cb8c96b9-2f05-4c22-ba54-f3490230223d,2015,3,2,Monday,False,False,,False,
79da8707-ecfd-427d-8378-cba49a3ddce4,2015,3,24,Tuesday,False,False,,False,
94bde2c6-263a-4f55-b8d0-8b8f9f8dca1b,2015,4,2,Thursday,False,False,,False,
6d3d9b4b-3130-4c0b-94c4-ef04c483ff60,2015,4,10,Friday,False,False,,False,
1d571299-9619-4285-9f8b-9cbdf6ca2e4c,2015,3,14,Saturday,True,False,,False,
11de55b3-5b19-4eb0-8d70-f212b238780a,2015,1,11,Sunday,True,False,,False,
34132129-93c7-4d4c-9a9f-c13127132d35,2015,4,7,Tuesday,False,False,,False,
19b99e71-982a-4e2a-8ed1-d7c2fde2e4a7,2015,3,7,Saturday,True,False,,False,
7eb4800a-bc1c-4a24-b1ae-bb5dbdd31466,2015,2,1,Sunday,True,False,,False,
14fbf381-0aa5-486a-ac7c-5049d32b0126,2015,3,21,Saturday,True,False,,False,
b12b25b9-77b5-4f02-8d06-6b4303883515,2015,1,31,Saturday,True,False,,False,
f119098c-3821-4c90-af52-d5fcfb96be14,2015,2,8,Sunday,True,False,,False,
17fa3cdb-5c6f-4851-a67e-93c5e9cb1ba6,2019,11,13,Wednesday,False,False,,False,
ff9c7137-0938-4389-9cc4-2050ef63a2db,2015,3,29,Sunday,True,False,,False,
68d05d71-0fe7-44ec-9502-2d94d7a28992,2015,4,4,Saturday,True,False,,False,
affc0926-ef2b-40ad-a974-f2dccf6eba7d,2015,1,2,Friday,False,False,,False,
8c558fff-61c0-4877-a032-67768a6c225d,2015,4,5,Sunday,True,False,,False,
44eb73de-b6d9-48bc-805a-a55a210c569e,2015,3,23,Monday,False,False,,False,
7c9ecaf5-ef47-4be5-802d-a43d2c013555,2015,4,9,Thursday,False,False,,False,
520d18f8-ea50-4e0f-ac13-4cbda01cd42a,2015,3,8,Sunday,True,False,,False,
b7e29874-9106-4138-b87e-556f2a13585e,2015,4,1,Wednesday,False,False,,False,
0f3b3ec6-1f73-465f-a64d-6e35283ef96c,2015,3,30,Monday,False,False,,False,
13789203-a765-451c-9f25-071ab83f7ceb,2015,4,8,Wednesday,False,False,,False,
9c4dbb89-ebdb-415e-87de-99cf5d242522,2015,3,22,Sunday,True,False,,False,
de5c7563-8554-4627-8003-bfeba540790d,2015,2,15,Sunday,True,False,,False,
5ddad428-0574-4cc9-a2d8-65f14fb1387a,2015,2,28,Saturday,True,False,,False,
467de604-45ff-4af5-a2d8-173b57bce6ca,2015,3,15,Sunday,True,False,,False,
87029ea7-9ea6-4b15-9ef6-4acb8289c490,2015,2,23,Monday,False,False,,False,
b4aa65c1-8640-4782-8f0a-df5fb3e99039,2015,2,17,Tuesday,False,False,,False,
1bab5b52-7569-4663-a598-96d3af2c761e,2015,1,3,Saturday,True,False,,False,
3dbd4cff-c188-4cae-9000-a286313e6dc9,2015,6,24,Wednesday,False,False,,False,
b1d33483-3079-480d-8d91-3d4a1a6fa3cc,2015,2,2,Monday,False,False,,False,
052d2759-df10-469e-b667-ab3d48ee4a70,2015,4,11,Saturday,True,False,,False,
83d8bb24-cc6a-4d2f-8a88-929d13506928,2015,2,16,Monday,False,True,Washington's Birthday,False,
ae727741-1f4d-4263-ab32-f5b1fcfc802c,2015,2,4,Wednesday,False,False,,False,
8adf9ff0-c0da-4d15-9a3b-69e3e06df22a,2015,2,12,Thursday,False,False,,False,
122750eb-b08b-48b9-be78-20270b8831c3,2015,1,28,Wednesday,False,False,,False,
788b73c0-2635-479b-a9fb-d74da5f6eb6a,2015,2,11,Wednesday,False,False,,False,
c86263ef-7c0f-4942-ad3a-7a257c9e24d9,2019,10,3,Thursday,False,False,,False,
ec88c287-08d2-400f-8861-15d40a0b25d3,2018,8,2,Thursday,False,False,,False,
ff3c45f5-0847-43cf-ac3b-4601288e24b4,2015,10,19,Monday,False,False,,False,
88866fcf-4d29-47b4-bbf4-dff658bbd082,2015,3,9,Monday,False,False,,False,
350df1ee-2a03-4431-840b-0ae4068b36a1,2015,4,6,Monday,False,False,,False,
8b718e4a-41d8-48a4-82cf-8b53e1948901,2015,1,30,Friday,False,False,,False,
d8c86375-1b26-4cbe-84a9-607c770543b3,2015,12,8,Tuesday,False,False,,False,
e3e8cee7-e83f-4b03-a482-00d77432ac2e,2015,2,7,Saturday,True,False,,False,
2ee99a11-edb3-4b28-b5e1-0573ba4afa8b,2018,10,30,Tuesday,False,False,,False,
c0198592-083d-4d85-b4ba-f34b611e080c,2015,1,26,Monday,False,False,,False,
1a17cc14-368f-4d49-8762-93c6ccaf74b5,2015,1,23,Friday,False,False,,False,
b8cb4174-a4fe-4172-b0bb-13d660640feb,2015,7,10,Friday,False,False,,False,
a9f69646-3ebc-4520-a92b-205222f348c0,2015,7,3,Friday,False,True,Independence Day (Observed),False,
0023f6df-4eeb-4170-bb5c-e95748b80d21,2015,7,9,Thursday,False,False,,False,
dbcd3611-0152-4b1b-b1ad-d5183e459394,2015,1,21,Wednesday,False,False,,False,
e778b89d-cecb-4882-9ec4-2d0ee3fd459d,2015,6,3,Wednesday,False,False,,False,
aae85608-779b-4c1f-8b56-7380be2b82a2,2015,7,6,Monday,False,False,,False,
1be65824-d937-4f3e-8f23-a0dea7235fcf,2015,7,8,Wednesday,False,False,,False,
a23c8c35-e948-48bf-b0d6-fd8aaaeadcad,2015,4,22,Wednesday,False,False,,False,
8e2d4968-12cd-461b-a580-00fbfcf15bdb,2015,1,12,Monday,False,False,,False,
5f33f828-0032-4968-b575-34b3a2e49d4b,2015,4,19,Sunday,True,False,,False,
f1d55a99-01dd-49aa-984a-43e2baf29456,2015,4,21,Tuesday,False,False,,False,
461a055d-90eb-4573-8760-50ca488db5ab,2015,5,31,Sunday,True,False,,False,
c76f248b-5afe-4cc6-993c-97887762ff36,2015,5,18,Monday,False,False,,True,Victoria Day
c35eba58-28ca-47a4-af59-ba4f95ce02f1,2015,1,16,Friday,False,False,,False,
82bc55ec-f7a2-4ded-a47c-6e1ee4c06d7a,2015,5,30,Saturday,True,False,,False,
2b4d915c-6ac7-4334-8b45-a64898fe157a,2015,5,29,Friday,False,False,,False,
0d9fe456-abe5-499f-9c5c-7c096c990779,2015,4,18,Saturday,True,False,,False,
0a25a777-684a-4557-a429-c2402dc92e9d,2015,4,29,Wednesday,False,False,,False,
a6a33ba5-f703-4b22-ac71-6044fa93dca0,2015,4,28,Tuesday,False,False,,False,
056120e9-8417-4487-ae85-ccfe13f7424a,2015,1,13,Tuesday,False,False,,False,
bcde9cac-13ee-40a9-a63b-4aa0aa0c3bcb,2015,5,4,Monday,False,False,,False,
b2a5f2f8-4979-4231-86f9-04bafe3cdf15,2015,5,2,Saturday,True,False,,False,
ec83bc77-15b1-4f7e-a415-f97b3c179dbe,2015,5,3,Sunday,True,False,,False,
29fcb507-945b-4160-9bba-781419dfc438,2015,6,6,Saturday,True,False,,False,
8a170b1b-8a8f-4edb-ab23-5caf26f21876,2015,6,5,Friday,False,False,,False,
53a1f32e-4f77-45ba-832e-aef8bd808801,2015,6,2,Tuesday,False,False,,False,
54762dda-bfe9-4ccb-823f-3e602d8c5873,2015,1,17,Saturday,True,False,,False,
e49fe04f-d54e-4169-a2de-ea0a1095a7a3,2015,5,5,Tuesday,False,False,,False,
0189512d-87d5-4625-8e01-f14059d95a53,2015,5,11,Monday,False,False,,False,
0d8b8c2c-8071-4ad0-be0c-a1328834e9a7,2015,5,17,Sunday,True,False,,False,
227603ed-2ab6-4d1d-9942-20bbabca5904,2015,1,15,Thursday,False,False,,False,
060bd639-9523-4de4-8bce-eba1360f143c,2019,9,4,Wednesday,False,False,,False,
7b88e08a-266d-4d29-afeb-ca623d165772,2015,5,24,Sunday,True,False,,False,
58f8c4ae-1603-4402-97eb-50d5f8906ca9,2015,6,13,Saturday,True,False,,False,
4a7acdb6-8aa5-466b-89ca-7a2c6ff9c7fd,2015,4,17,Friday,False,False,,False,
3ff70d4b-c658-40b7-b2ee-6faa7df9d7fa,2015,4,27,Monday,False,False,,False,
981fa214-6fd8-4792-b96a-8c4c9fbf630a,2015,4,16,Thursday,False,False,,False,
7bbc33cb-b308-43ea-955c-028c7722738a,2015,4,26,Sunday,True,False,,False,
c3eed1a9-c75a-4f0d-ae5e-5e43e069a72b,2015,4,30,Thursday,False,False,,False,
cac90418-e3a1-4e8d-a3e2-bc0721874e01,2015,1,14,Wednesday,False,False,,False,
51435580-7015-4af3-98e5-400166e45d73,2015,5,10,Sunday,True,False,,False,
62a5bd71-8c32-4f37-bf7e-4c1b70fa16ba,2015,1,18,Sunday,True,False,,False,
8fc027ee-0091-48df-a387-cd1e3da1c05b,2015,6,20,Saturday,True,False,,False,
90c58d5e-84b1-4973-898f-bade8d0237f8,2015,1,4,Sunday,True,False,,False,
3f54e697-ea67-4134-99c0-0568b0bf5214,2015,5,8,Friday,False,False,,False,
c8f0bf89-7e01-4edc-9c39-688e349b83cf,2015,4,20,Monday,False,False,,False,
ef545a5a-7cf1-4773-8225-7cd5e1422ddf,2015,5,25,Monday,False,True,Memorial Day,False,
7902a6eb-53a7-4a6a-ad0b-7c6bb96e9b21,2015,5,19,Tuesday,False,False,,False,
b54bac2a-eea6-4d8a-aeec-b74e00506dc5,2015,5,28,Thursday,False,False,,False,
59095cdc-bed0-4f79-aaf3-d100ae776ea5,2019,9,8,Sunday,True,False,,False,
b4e6cfb3-e51e-409e-8ef7-754d1a19d134,2015,4,12,Sunday,True,False,,False,
23087f28-8589-45f5-a887-dae2cec7ae2e,2015,1,19,Monday,False,True,"Martin Luther King, Jr. Day",False,
5a3cfd8b-0f3e-4796-8a70-b320ab4071ff,2015,6,27,Saturday,True,False,,False,
6e535b09-7722-4efa-8fde-c47aa315b646,2015,6,26,Friday,False,False,,False,
f5d67d1b-b221-417f-b10b-092414786f1e,2015,7,1,Wednesday,False,False,,True,Canada Day
918e8ef3-bf3e-4221-84eb-b26cd362905b,2015,1,20,Tuesday,False,False,,False,
3fce72b6-5a0f-4faa-b514-b2adebf9a61b,2015,6,7,Sunday,True,False,,False,
fc9b1f3d-216d-4a85-81d5-a5681cd97525,2015,2,13,Friday,False,False,,False,
db336928-cf54-4b40-864c-cad3ebb64ac5,2015,7,20,Monday,False,False,,False,
7615d591-cbad-4dfa-b798-61f0b4a644b9,2015,7,21,Tuesday,False,False,,False,
78e97b68-8b93-45d5-9941-3c2502284f7b,2015,7,19,Sunday,True,False,,False,
97eca769-5089-402b-a3aa-0ac69e1e18c5,2015,7,16,Thursday,False,False,,False,
efa7fcb3-b3bf-4e2a-b373-792b9438eefb,2015,7,13,Monday,False,False,,False,
0eb41f4f-3399-4c28-93b0-f939e520cb01,2015,6,22,Monday,False,False,,False,
f3b4d0c3-7745-4ca9-8795-ac13244b01e6,2015,7,14,Tuesday,False,False,,False,
6cb5ea48-95ba-4c2f-b61c-0617ff30ca3a,2015,1,22,Thursday,False,False,,False,
c41082c1-da5f-4fa0-8170-09072d379c8b,2015,7,18,Saturday,True,False,,False,
da0f2b90-6941-4275-843f-a2852b96c33e,2015,4,15,Wednesday,False,False,,False,
2768cb32-72ec-4e25-8a63-df6594d65bd3,2015,7,22,Wednesday,False,False,,False,
07f7648d-5d83-47ba-9b1a-6171609a9441,2015,7,23,Thursday,False,False,,False,
b1899cbc-245e-417e-93a9-1f661929b720,2015,5,6,Wednesday,False,False,,False,
17fe86d9-47bd-484b-a49e-e701dfa00886,2015,5,7,Thursday,False,False,,False,
dd65904a-97fc-4adc-adb3-3dd62c2b00bb,2015,5,13,Wednesday,False,False,,False,
c74294ff-da3a-4d89-b5fb-e68d4724dba5,2015,5,12,Tuesday,False,False,,False,
3b8235ad-f17d-4c53-a86b-d6ab372d8b99,2015,5,14,Thursday,False,False,,False,
30aa5aed-d0b3-4507-99bd-b28c5b56634c,2015,5,20,Wednesday,False,False,,False,
840e1bde-5489-403f-8027-d736085b979a,2015,4,13,Monday,False,False,,False,
f649f844-dc06-4066-bffa-f8a60f66451e,2015,5,21,Thursday,False,False,,False,
705568b5-a29f-47f5-9d7e-8dfdbf120947,2015,5,26,Tuesday,False,False,,False,
7fa99abe-dbc9-4dac-b447-d2b761e50b06,2015,5,27,Wednesday,False,False,,False,
c7757b94-c8b1-4424-88a3-e21e07ccbdda,2015,5,22,Friday,False,False,,False,
72178068-e215-476f-8bb4-ee1a02316bca,2015,7,5,Sunday,True,False,,False,
ab08db20-ea45-42da-8a3b-5e2e2155e36a,2015,7,4,Saturday,True,True,Independence Day,False,
f0795c0e-b5a2-429d-a833-bf041e2f9d4a,2015,7,2,Thursday,False,False,,False,
5485d921-b980-4bcf-b01d-956651ff0aa6,2015,6,28,Sunday,True,False,,False,
30bee665-e0c6-459c-b0d1-0ae9fe69af9f,2015,2,9,Monday,False,False,,True,Family Day
bfceb3cc-f1a7-4dd5-a85e-21b94ef13c61,2015,4,23,Thursday,False,False,,False,
0a7595d9-329d-4570-bb5d-7a32d8b0be76,2015,6,16,Tuesday,False,False,,False,
1c1eac5c-5326-4065-82a8-4f2825ecb1d5,2015,6,9,Tuesday,False,False,,False,
2d4e6e9a-311e-4f50-84f9-533e16b5a85b,2015,6,15,Monday,False,False,,False,
7d33e484-cfac-4e96-b631-eed152f19c09,2015,6,19,Friday,False,False,,False,
4ebf07b9-8750-4939-9c71-5fb7f671f344,2015,6,21,Sunday,True,False,,False,
91e143e9-7722-40aa-b7e1-d8c9582f05e5,2015,6,10,Wednesday,False,False,,False,
308c2941-c61a-49cd-9073-1245fb4cd077,2015,6,14,Sunday,True,False,,False,
3df065cf-d4b9-4feb-b8cc-2898d1500536,2015,6,18,Thursday,False,False,,False,
5d2e4192-b6b8-4914-baad-d21946621119,2015,6,12,Friday,False,False,,False,
678f7ce7-e1cf-4f33-918a-10810f6a7520,2015,6,8,Monday,False,False,,False,
b5a70f7e-8666-4424-afde-c78cbbd24446,2015,5,1,Friday,False,False,,False,
fcb63c2a-8be8-49a0-a93c-6e231bba5e27,2015,4,25,Saturday,True,False,,False,
36ab29cb-5778-4e2e-abbf-0c17b131871a,2015,7,24,Friday,False,False,,False,
249dcbda-10e6-4d2c-acdf-111e34839292,2015,7,17,Friday,False,False,,False,
17b0d567-f34e-4845-b88f-c920128c2140,2015,6,4,Thursday,False,False,,False,
4a605f57-ad10-43d5-a5a3-74479f19c59d,2015,7,11,Saturday,True,False,,False,
98518598-2171-4931-a8b3-c347ee1d00e5,2015,1,24,Saturday,True,False,,False,
8cd5e3b1-8e4f-44e0-8b67-ad95ba372123,2015,5,15,Friday,False,False,,False,
4a892ccf-245b-482b-9277-1ed956381709,2015,5,9,Saturday,True,False,,False,
104d84ee-cba8-4f18-982a-a85b8917432e,2015,6,17,Wednesday,False,False,,False,
2bf5523a-9a73-4d31-a96c-69bdd4d5e7ab,2015,5,23,Saturday,True,False,,False,
f979430d-df41-4b0c-9d22-2edc0716b11e,2015,7,12,Sunday,True,False,,False,
62925542-26e4-4545-bdba-0f015920133e,2015,6,29,Monday,False,False,,False,
1a3a1414-3067-44d0-8aa1-ae9e9d07bd10,2015,4,14,Tuesday,False,False,,False,
98db3802-5c7b-476a-8b58-8f42dc457a06,2019,9,20,Friday,False,False,,False,
751bab2e-e7da-421e-90b7-4465fc04d6a7,2015,7,7,Tuesday,False,False,,False,
fd528fc8-48c8-43fa-97d8-d5dc76dfffca,2015,6,30,Tuesday,False,False,,False,
f4ddfeb1-477f-407c-b929-74f2567e5a3b,2015,4,24,Friday,False,False,,False,
8e39019c-0eb3-481a-b4fb-03941d5fc305,2015,8,19,Wednesday,False,False,,False,
d810250c-830a-45f3-b49b-2a08a5901912,2015,6,25,Thursday,False,False,,False,
90c2fa24-9754-40f2-87d4-d2aae2e0b9a1,2015,2,5,Thursday,False,False,,False,
dabc7889-2962-4ce1-9780-fd56c3cde76c,2015,6,11,Thursday,False,False,,False,
3b15aefd-7273-4531-b382-7c3f1c668c3c,2015,9,11,Friday,False,False,,False,
7e81a954-0fb0-4e63-963e-5a20846e5a23,2015,8,17,Monday,False,False,,False,
d72421ba-f72b-4ca6-8c06-f6db6e731ffe,2015,8,5,Wednesday,False,False,,False,
fbeaa0ec-89c8-4d3f-b1fb-7994bfaf3b34,2015,7,30,Thursday,False,False,,False,
773ee9d3-0dcb-4d39-9091-ae2e7c031c77,2015,7,29,Wednesday,False,False,,False,
05df4660-06cc-4241-bca1-64204d595787,2015,9,9,Wednesday,False,False,,False,
72f0e540-e3c7-4c28-90ee-578ccdb6ad23,2015,9,3,Thursday,False,False,,False,
6dca04e0-5227-488a-9f30-9cb6ef9038f9,2015,9,8,Tuesday,False,False,,False,
fd35416a-1466-41b2-9cbc-f869ef58b2c6,2015,1,27,Tuesday,False,False,,False,
e9d6742d-1bc6-4dbb-9266-d1be3ade9557,2015,9,15,Tuesday,False,False,,False,
06c889b8-87dd-448e-b3e4-8a8f991321f0,2015,9,22,Tuesday,False,False,,False,
68c71489-3f10-4fa4-8b03-961cca04210f,2015,10,5,Monday,False,False,,False,
82743c55-8338-46dc-81fb-487bf3e96301,2015,10,11,Sunday,True,False,,False,
479b1ec4-f389-427b-b5c2-14af4ad49065,2015,10,10,Saturday,True,False,,False,
45e13126-0831-48a2-854e-4d1f8a44c8bb,2015,10,9,Friday,False,False,,False,
77f7f2ca-09ed-4b59-b029-d114bb50230c,2015,10,12,Monday,False,True,Columbus Day,True,Thanksgiving
1448d6cb-f90a-4322-b2bf-70f6e415e4a4,2015,9,14,Monday,False,False,,False,
b4ed0e45-bfc3-4634-a7bc-1faa0629b3c4,2015,9,20,Sunday,True,False,,False,
697aca3b-6cc3-4142-a74e-5467d4511409,2015,9,17,Thursday,False,False,,False,
cba22e36-ef37-4e6c-97f3-676250d39af8,2015,9,23,Wednesday,False,False,,False,
b715663e-add3-49ee-a174-2a9799595553,2015,1,29,Thursday,False,False,,False,
e51dd367-66a0-45fc-813c-e58583ad7c23,2015,9,28,Monday,False,False,,False,
83c73f97-9ed2-4d16-88dc-72c3fdedccee,2015,9,29,Tuesday,False,False,,False,
53b4cf12-2a52-4cb0-8498-bb8f2b5c69fa,2015,9,19,Saturday,True,False,,False,
814812d1-0f6b-4ce7-88dd-551dc4990439,2015,9,18,Friday,False,False,,False,
b50964f1-03ec-4ab3-8399-84ff22cf297c,2015,9,26,Saturday,True,False,,False,
2fc7d026-f081-4342-8249-4e9457b8f70b,2015,9,25,Friday,False,False,,False,
3123cffe-27c3-46d6-9958-41090416a3eb,2015,10,6,Tuesday,False,False,,False,
0e407747-8797-4625-aa92-1ff8ae2fb623,2015,10,3,Saturday,True,False,,False,
1fcb5d6e-7c75-4303-9828-7e3bc4f58fca,2015,10,4,Sunday,True,False,,False,
2c8cab33-e6ff-4ca2-bfa0-f956d0e8597e,2015,10,8,Thursday,False,False,,False,
2dc4de2c-1191-4c99-92ab-cb3bfa5cacf4,2015,8,30,Sunday,True,False,,False,
2f130c4f-3a33-4775-83af-672d4482209f,2015,8,29,Saturday,True,False,,False,
9327d337-c3c7-44c6-b2a5-36d06982e534,2015,9,2,Wednesday,False,False,,False,
630d09fa-9699-40e4-952b-c0b170bd9338,2015,7,31,Friday,False,False,,False,
305ad2b9-8982-49de-a5af-c6fdc2173772,2015,2,10,Tuesday,False,False,,False,
ba30c6be-653e-48a7-b3b4-856d64e34a0c,2015,10,14,Wednesday,False,False,,False,
4bd739e9-0f53-4c77-998b-3720c9d80420,2015,7,27,Monday,False,False,,False,
183f8859-ccd0-48ba-95eb-bd17e371dab1,2015,8,6,Thursday,False,False,,False,
6f89ee3e-f02f-4073-88bf-584fa91caf88,2015,9,13,Sunday,True,False,,False,
8d82b285-449a-43aa-8def-185120d91cd3,2015,7,26,Sunday,True,False,,False,
fa3e0e0a-60fc-41dc-b40c-27921dcf6f17,2015,7,28,Tuesday,False,False,,False,
1fab1e13-43b4-45db-9248-35ac2b9e2bdf,2015,8,1,Saturday,True,False,,False,
809195eb-675c-4c45-9d75-a2b40a84b447,2015,8,2,Sunday,True,False,,False,
5f127f92-e617-452d-b7f1-05766f213f9c,2015,9,6,Sunday,True,False,,False,
000bcba5-a553-49ac-8be6-da544ad1aad5,2015,10,2,Friday,False,False,,False,
8fd916bf-7fcb-4030-a317-0ad20a3de294,2015,9,5,Saturday,True,False,,False,
fd7defc7-16c1-4e32-9caa-452d5eb41893,2015,8,12,Wednesday,False,False,,False,
42cede4a-c3d7-4a09-9cb0-28043308deb8,2015,8,26,Wednesday,False,False,,False,
8ee813b9-7b4d-47be-91a1-9577fd44a4ac,2015,8,31,Monday,False,False,,False,
37e10a07-f14c-47bc-9702-663dc38dde4b,2015,2,6,Friday,False,False,,False,
91124abe-0455-4a44-acd9-ca32fa099c48,2015,9,16,Wednesday,False,False,,False,
3def58a3-9368-4453-9314-bcc80dc73680,2015,8,3,Monday,False,False,,True,British Columbia Day
fdd56d5f-4a19-4356-8487-9f4ca24d3fef,2015,8,4,Tuesday,False,False,,False,
67cada23-67cd-456f-af45-443668f3bf97,2015,9,27,Sunday,True,False,,False,
8d28132c-869f-4438-bcfb-75cb17627f15,2015,9,30,Wednesday,False,False,,False,
f6ff8bfa-f99b-473a-9219-59199ecc6e57,2015,8,10,Monday,False,False,,False,
292be915-89f3-4b30-beec-a5147082029b,2015,8,11,Tuesday,False,False,,False,
83a50e27-7f04-4ecd-9186-9a95fe5351eb,2015,8,18,Tuesday,False,False,,False,
7e8db602-ef86-4e11-9bf0-f1b73dcc86bd,2015,8,16,Sunday,True,False,,False,
ee4920ba-c9f9-47ec-80d7-2df1f47fc8f8,2015,8,25,Tuesday,False,False,,False,
b38b4c72-e387-4331-b3eb-ea5d94c7ac09,2015,8,24,Monday,False,False,,False,
b1a7db63-cafb-45d1-85e8-6c93dd624092,2015,8,23,Sunday,True,False,,False,
d6f11b27-fac9-4965-aeb6-23398e1858c6,2015,8,8,Saturday,True,False,,False,
67442c13-bd88-453e-9d9e-3d565f50a5dd,2015,8,7,Friday,False,False,,False,
e4f8ef2e-0c49-48fc-94e5-f7779ee7896f,2015,8,20,Thursday,False,False,,False,
6fc3a5f6-e2e2-4c07-b3c3-1dd5108894a6,2015,8,13,Thursday,False,False,,False,
8d7dc144-bfbc-479a-96bf-50529241db0d,2015,7,25,Saturday,True,False,,False,
14e9f4f1-769f-4aac-8f31-bcc731e165db,2015,8,21,Friday,False,False,,False,
3c75cdd3-9466-46fb-98f9-6b0b6c5b7023,2015,9,10,Thursday,False,False,,False,
24b9c581-4a08-489c-80f0-9499c0cfbcdc,2015,10,24,Saturday,True,False,,False,
deacdad4-6d1d-4205-bd37-dee56fa6fd81,2015,10,27,Tuesday,False,False,,False,
cde83d9e-e01b-49e8-b6ff-34c70b1a086f,2015,8,28,Friday,False,False,,False,
2fb0153b-edaa-4d3c-bc8f-e8bbb4f2787d,2015,8,15,Saturday,True,False,,False,
26992690-b483-4b1c-a351-1ad1d78915d0,2015,10,30,Friday,False,False,,False,
338ab931-4025-4502-972a-672bed2701bf,2015,10,21,Wednesday,False,False,,False,
7fd7c891-8928-46d1-9a8f-a133c83dd7b6,2015,10,31,Saturday,True,False,,False,
c956601b-952d-45e2-9780-ce3709edde92,2015,11,2,Monday,False,False,,False,
6268b208-62b1-45d5-b7b1-a36af0511f1f,2015,8,14,Friday,False,False,,False,
d289bf90-b9a1-414c-bfe2-f5cfb1ad0994,2015,10,7,Wednesday,False,False,,False,
614fe8ec-02a1-4b04-af29-e1bb40590186,2015,8,22,Saturday,True,False,,False,
e8528577-42a6-4312-b9e7-2ddaee3181a3,2015,9,4,Friday,False,False,,False,
1533af03-f2ee-4ef2-81c3-4371c07e92cb,2015,10,1,Thursday,False,False,,False,
a9b18e7a-a4fa-4f7d-95da-a6119ad472bc,2015,8,27,Thursday,False,False,,False,
619e4bcc-68c1-4bd9-aee0-ce3952711b58,2015,10,22,Thursday,False,False,,False,
c42cb477-dbfd-4998-8da8-ddea10bbfff2,2015,11,1,Sunday,True,False,,False,
7211b64d-67c0-44a7-9431-357261c3ba54,2015,11,8,Sunday,True,False,,False,
a3a8a11d-36ee-4417-b28d-3b6d9351f7da,2015,11,12,Thursday,False,False,,False,
9ef17e88-6cab-41b4-88eb-135176859a99,2015,11,15,Sunday,True,False,,False,
8a26f7b6-cbd6-4669-8ee3-8035627bcf18,2015,11,4,Wednesday,False,False,,False,
a2ee0836-ad59-4149-8a68-b4a4ad21dd41,2015,11,16,Monday,False,False,,False,
0f954832-5c6f-4300-8685-fbe3e3ee0a09,2015,10,17,Saturday,True,False,,False,
88145965-925b-4a0b-803d-834d86cd83c3,2015,11,18,Wednesday,False,False,,False,
480f9f53-8167-4cc2-812d-ee2cf7849c8d,2015,11,5,Thursday,False,False,,False,
96d51408-19e1-4225-b97c-d7d070ceddf6,2015,11,9,Monday,False,False,,False,
d725015e-1004-4e54-a3f2-009bc1781758,2015,11,11,Wednesday,False,True,Veterans Day,True,Remembrance Day
c0ba32d4-b908-47b6-81e4-007c2c7c3ca0,2015,9,24,Thursday,False,False,,False,
75dd8300-35a3-4b65-9406-f09276f04711,2015,11,6,Friday,False,False,,False,
03e3cdd9-6807-4a8c-a987-4f26c6539898,2015,11,24,Tuesday,False,False,,False,
989cb53d-5958-4113-8a96-854447549f57,2015,11,21,Saturday,True,False,,False,
9abe8c6f-7ab4-4026-947e-74ede06ff39e,2015,11,25,Wednesday,False,False,,False,
948581cb-bafd-4868-a5e2-4f3d3ede249d,2015,11,30,Monday,False,False,,False,
c4ae9a19-ebee-4470-b3c2-a4f548b561fe,2015,11,29,Sunday,True,False,,False,
236be861-b1a3-47f8-9dfe-3b294334ffca,2015,11,27,Friday,False,False,,False,
0cdd7a4a-a09c-48df-810e-f0560afd4155,2015,12,3,Thursday,False,False,,False,
0ac82d2a-419b-4d3f-9308-3ecf7b050950,2015,12,2,Wednesday,False,False,,False,
fc8027b3-9ac2-4a4f-8cb9-bf6b25e8c26c,2015,11,22,Sunday,True,False,,False,
8dac29da-e47d-4c0d-ba24-a8820ff08856,2015,10,16,Friday,False,False,,False,
9fd8e51b-6197-48bb-9c8a-1637fbe513c3,2015,11,17,Tuesday,False,False,,False,
cbb3d50e-a46b-4f69-b811-e71b4aed3f90,2015,12,1,Tuesday,False,False,,False,
5f98eb3d-5972-4901-ba5e-84a65b27927e,2015,11,13,Friday,False,False,,False,
0fe5dec1-5641-42ba-b4b1-5bd89c3d735e,2015,12,20,Sunday,True,False,,False,
e2db45d7-2bc8-4373-aa60-3615a93592fa,2015,12,23,Wednesday,False,False,,False,
5de41e66-e699-4796-b047-6ac80bba5e64,2015,12,17,Thursday,False,False,,False,
381264f3-33de-4a59-858b-7108715dbafe,2015,12,31,Thursday,False,False,,False,
25056c85-2023-4760-b019-deb05d4d4363,2015,12,27,Sunday,True,False,,False,
27870824-096b-4494-926b-fbe15f1009de,2015,12,18,Friday,False,False,,False,
d5755bab-5143-4bb0-baa3-4ae3349b332c,2015,9,7,Monday,False,True,Labor Day,True,Labour Day
3d76c4cb-f01a-460c-8f11-79e322ea7d46,2015,12,11,Friday,False,False,,False,
12cc6a9d-06da-402e-9c1e-573b26e47c1c,2015,12,10,Thursday,False,False,,False,
c0ff62c0-c3b7-4196-aa22-c41bb6843371,2015,12,9,Wednesday,False,False,,False,
